fps,approxkl,serial_timesteps,total_timesteps,policy_entropy,explained_variance,value_loss,time_elapsed,policy_loss,n_updates,clipfrac,ep_reward_mean,ep_len_mean
263,0.028472777,97984,391936,8.243836,-0.19042658805847168,0.00016042181,2188.254951238632,0.010008351,3062,0.27734375,60768.883300550006,500.0
32,0.055810492,98016,392064,8.240741,0.039961159229278564,0.7853437,2188.7419118881226,0.0046485355,3063,0.33984375,60785.77070839001,500.0
255,0.014395074,98048,392192,8.240497,-0.0015789270401000977,0.003783277,2192.7415697574615,-0.0030892063,3064,0.1796875,60785.77070839001,500.0
243,0.036551543,98080,392320,8.247301,0.006853580474853516,0.000928511,2193.2436122894287,-0.0027153105,3065,0.36132812,60785.77070839001,500.0
266,0.012298171,98112,392448,8.260424,-0.006369233131408691,0.00082540367,2193.769433259964,-0.018309945,3066,0.18359375,60785.77070839001,500.0
259,0.02145287,98144,392576,8.266365,0.0037337541580200195,0.00079821836,2194.2509994506836,-0.005629873,3067,0.26757812,60785.77070839001,500.0
277,0.033384908,98176,392704,8.275988,-0.0036725997924804688,0.0006514906,2194.745214700699,0.020423498,3068,0.34570312,60785.77070839001,500.0
260,0.021893185,98208,392832,8.2822695,-0.04103744029998779,0.0004516473,2195.20760178566,-0.0006613985,3069,0.26757812,60785.77070839001,500.0
272,0.041892108,98240,392960,8.28262,-0.014107584953308105,0.00045133042,2195.7015895843506,0.003748079,3070,0.32421875,60785.77070839001,500.0
269,0.036755856,98272,393088,8.281876,-0.08517134189605713,0.00037407398,2196.171501636505,0.0065351957,3071,0.39648438,60785.77070839001,500.0
256,0.031701352,98304,393216,8.282416,0.015596568584442139,0.00037455276,2196.648145198822,0.0047965506,3072,0.35351562,60785.77070839001,500.0
268,0.025292689,98336,393344,8.283965,-0.0062950849533081055,0.0002662815,2197.1486604213715,-0.007342698,3073,0.25976562,60785.77070839001,500.0
248,0.033042684,98368,393472,8.280706,-0.012152433395385742,0.00023130955,2197.6258635520935,-0.012838503,3074,0.421875,60785.77070839001,500.0
270,0.01718888,98400,393600,8.281299,-0.13859307765960693,0.00013438732,2198.14226603508,-0.006443113,3075,0.21484375,60785.77070839001,500.0
254,0.023984782,98432,393728,8.2796755,-0.18921327590942383,0.0001321459,2198.616545677185,0.0043996507,3076,0.28125,60785.77070839001,500.0
265,0.039897807,98464,393856,8.282589,-0.18101012706756592,0.00010070993,2199.120504140854,0.030224025,3077,0.3984375,60785.77070839001,500.0
257,0.039248094,98496,393984,8.283688,-0.019710898399353027,8.116252e-05,2199.605190038681,-0.0038944427,3078,0.40429688,60785.77070839001,500.0
30,0.028736997,98528,394112,8.280214,0.008363783359527588,0.3874482,2200.102828025818,-0.010669235,3079,0.31445312,60782.01929195001,500.0
276,0.034340754,98560,394240,8.284842,-0.018220186233520508,0.0007089806,2204.313734769821,0.008379584,3080,0.36523438,60782.01929195001,500.0
281,0.025311863,98592,394368,8.285424,0.03545677661895752,0.00082820264,2204.7780294418335,-0.008534102,3081,0.265625,60782.01929195001,500.0
280,0.03055805,98624,394496,8.290869,-0.008105278015136719,0.0005861743,2205.2332634925842,0.0066628447,3082,0.28515625,60782.01929195001,500.0
273,0.054164253,98656,394624,8.295881,-0.021866321563720703,0.00044022963,2205.689790725708,0.04396268,3083,0.43359375,60782.01929195001,500.0
274,0.02569689,98688,394752,8.296044,-0.01647341251373291,0.00033302582,2206.15798664093,-0.013382266,3084,0.28710938,60782.01929195001,500.0
253,0.061674543,98720,394880,8.299483,-0.010022401809692383,0.00028862912,2206.625582933426,0.058010355,3085,0.47851562,60782.01929195001,500.0
256,0.02896766,98752,395008,8.305034,-0.010243535041809082,0.00021049511,2207.131870508194,-0.0007758101,3086,0.3046875,60782.01929195001,500.0
267,0.03799863,98784,395136,8.317045,0.0009962916374206543,0.00018595664,2207.6307113170624,0.01157975,3087,0.328125,60782.01929195001,500.0
266,0.01793327,98816,395264,8.32026,-0.06184267997741699,0.00017866153,2208.1102068424225,0.016532017,3088,0.19726562,60782.01929195001,500.0
264,0.03792208,98848,395392,8.317376,-0.03046262264251709,0.00014752665,2208.5916554927826,0.01478832,3089,0.390625,60782.01929195001,500.0
259,0.06003677,98880,395520,8.308134,-0.046732544898986816,0.000114146955,2209.0768070220947,0.050626483,3090,0.43554688,60782.01929195001,500.0
262,0.027670296,98912,395648,8.296125,-0.07433748245239258,0.00013488201,2209.5715866088867,0.021142736,3091,0.31835938,60782.01929195001,500.0
255,0.024766125,98944,395776,8.286908,-0.011069297790527344,0.00020868234,2210.060206413269,0.002368961,3092,0.3203125,60782.01929195001,500.0
255,0.02274324,98976,395904,8.281837,-0.08954846858978271,8.931274e-05,2210.5609126091003,0.00069998344,3093,0.27929688,60782.01929195001,500.0
29,0.035789646,99008,396032,8.286993,0.011201858520507812,0.8772883,2211.0622119903564,-0.0015629986,3094,0.26171875,60809.39175542999,500.0
265,0.134754,99040,396160,8.288379,-0.7936298847198486,0.0043737204,2215.335614681244,-0.04763001,3095,0.33984375,60809.39175542999,500.0
274,0.06679049,99072,396288,8.284769,-0.0019140243530273438,0.0006338254,2215.8200719356537,-0.00046748458,3096,0.4375,60809.39175542999,500.0
284,0.014347654,99104,396416,8.287469,-0.02900981903076172,0.00080624135,2216.2872693538666,-0.005763792,3097,0.19140625,60809.39175542999,500.0
285,0.034622192,99136,396544,8.290728,-0.037835121154785156,0.000684744,2216.737804174423,0.011660245,3098,0.3046875,60809.39175542999,500.0
261,0.019304551,99168,396672,8.289818,-0.03965425491333008,0.00048877497,2217.187494277954,-0.012471691,3099,0.26953125,60809.39175542999,500.0
277,0.061301198,99200,396800,8.289875,-0.07627284526824951,0.00060636865,2217.677533864975,0.028754652,3100,0.44921875,60809.39175542999,500.0
269,0.019382881,99232,396928,8.288582,-0.06669199466705322,0.00045988316,2218.139140844345,0.010418337,3101,0.24414062,60809.39175542999,500.0
256,0.018624142,99264,397056,8.28466,-0.09456980228424072,0.0004740524,2218.615161418915,-0.010410205,3102,0.25390625,60809.39175542999,500.0
258,0.019726768,99296,397184,8.280331,-0.09207141399383545,0.00029497288,2219.115661382675,-0.013180827,3103,0.23828125,60809.39175542999,500.0
251,0.024839211,99328,397312,8.275971,-0.15140879154205322,0.00033362734,2219.6120042800903,0.019769652,3104,0.28125,60809.39175542999,500.0
275,0.026250137,99360,397440,8.274292,-0.226523756980896,0.00022442665,2220.122486591339,0.016787121,3105,0.27734375,60809.39175542999,500.0
271,0.032182798,99392,397568,8.27291,-0.17683231830596924,0.00021155825,2220.587730407715,-0.012689659,3106,0.3671875,60809.39175542999,500.0
260,0.013808019,99424,397696,8.274959,-0.34122443199157715,0.00015830371,2221.059962749481,-0.00060820463,3107,0.19726562,60809.39175542999,500.0
270,0.047717795,99456,397824,8.288424,-0.4219270944595337,0.00013034756,2221.552921772003,0.0053397827,3108,0.39648438,60809.39175542999,500.0
250,0.053842824,99488,397952,8.292976,-0.903738260269165,0.00013022506,2222.0272958278656,0.031006189,3109,0.47070312,60809.39175542999,500.0
31,0.03913352,99520,398080,8.2939205,0.01782017946243286,0.7546281,2222.5396111011505,-0.03052295,3110,0.34375,60819.31202117,500.0
263,0.03460558,99552,398208,8.295163,-0.04758715629577637,0.0029433053,2226.5535023212433,-0.027134236,3111,0.31835938,60819.31202117,500.0
280,0.045074213,99584,398336,8.296783,-0.0029723644256591797,0.0008338785,2227.040473461151,0.0081191575,3112,0.40429688,60819.31202117,500.0
284,0.071697064,99616,398464,8.301761,-0.005627870559692383,0.0008403908,2227.4990215301514,0.05220909,3113,0.48046875,60819.31202117,500.0
284,0.04017609,99648,398592,8.310635,-0.005236387252807617,0.0005216801,2227.9501309394836,0.010242295,3114,0.33203125,60819.31202117,500.0
285,0.06953042,99680,398720,8.323259,-0.004639387130737305,0.00043360904,2228.4005863666534,0.018273456,3115,0.43164062,60819.31202117,500.0
272,0.026938912,99712,398848,8.334518,-0.009099006652832031,0.0005170215,2228.8501245975494,-0.010787247,3116,0.3046875,60819.31202117,500.0
274,0.05907163,99744,398976,8.343267,-0.015482783317565918,0.0003637369,2229.320434808731,0.024009394,3117,0.42773438,60819.31202117,500.0
276,0.04085826,99776,399104,8.349077,-0.014810800552368164,0.00037210036,2229.787606716156,0.0063803373,3118,0.39257812,60819.31202117,500.0
273,0.032292478,99808,399232,8.350479,-0.025967955589294434,0.00030210253,2230.252330303192,-0.008768875,3119,0.359375,60819.31202117,500.0
250,0.035590794,99840,399360,8.352146,-0.013929247856140137,0.00022037496,2230.7219200134277,0.0025433726,3120,0.2421875,60819.31202117,500.0
248,0.017064478,99872,399488,8.35606,-0.006823539733886719,0.0002027235,2231.234209537506,-0.0054647154,3121,0.19335938,60819.31202117,500.0
262,0.029783463,99904,399616,8.362486,-0.0035358667373657227,0.00015160177,2231.749907016754,0.0136015015,3122,0.29882812,60819.31202117,500.0
253,0.019720279,99936,399744,8.370359,-0.035956740379333496,0.000103938044,2232.237674474716,0.004413792,3123,0.265625,60819.31202117,500.0
261,0.016586103,99968,399872,8.376476,-0.04558002948760986,9.685218e-05,2232.7431864738464,-0.00828875,3124,0.25390625,60819.31202117,500.0
28,0.013727317,100000,400000,8.377512,-4.291534423828125e-05,0.88798994,2233.2338836193085,0.0021219973,3125,0.18945312,60887.50699213001,500.0
258,0.09435506,100032,400128,8.372096,-0.6099889278411865,0.006318841,2237.668602705002,-0.034282893,3126,0.38671875,60887.50699213001,500.0
255,0.021476533,100064,400256,8.369762,-0.005747199058532715,0.001670071,2238.1645662784576,0.01235114,3127,0.2578125,60887.50699213001,500.0
270,0.051664855,100096,400384,8.36744,-0.0019643306732177734,0.0008614465,2238.6667001247406,-0.01330493,3128,0.39257812,60887.50699213001,500.0
271,0.031415526,100128,400512,8.36636,0.0031404495239257812,0.0010632314,2239.140396595001,0.0031627524,3129,0.33984375,60887.50699213001,500.0
271,0.041088063,100160,400640,8.366341,-0.007825732231140137,0.000615151,2239.6120693683624,0.00914169,3130,0.35546875,60887.50699213001,500.0
263,0.03922637,100192,400768,8.3808155,-0.030863523483276367,0.0005487876,2240.08487200737,-0.012427816,3131,0.31835938,60887.50699213001,500.0
252,0.033090238,100224,400896,8.393073,-0.01611340045928955,0.0005006126,2240.5718202590942,-0.019887479,3132,0.39648438,60887.50699213001,500.0
256,0.029579427,100256,401024,8.402114,-0.03300595283508301,0.00031651574,2241.0784809589386,0.003882504,3133,0.328125,60887.50699213001,500.0
269,0.041752677,100288,401152,8.4104185,-0.03785884380340576,0.00024211738,2241.578576564789,0.023238974,3134,0.37109375,60887.50699213001,500.0
255,0.019427229,100320,401280,8.41345,-0.09304940700531006,0.00024826566,2242.053617954254,-0.0017404109,3135,0.25390625,60887.50699213001,500.0
255,0.034519263,100352,401408,8.417254,-0.11006546020507812,0.00019676934,2242.5559029579163,-0.012688431,3136,0.33398438,60887.50699213001,500.0
264,0.010675127,100384,401536,8.41849,-0.05391716957092285,0.00016327998,2243.0579493045807,0.006001124,3137,0.125,60887.50699213001,500.0
255,0.017044252,100416,401664,8.422071,0.10514247417449951,0.0006187788,2243.5434243679047,-0.0017297484,3138,0.25390625,60887.50699213001,500.0
253,0.0273296,100448,401792,8.423065,0.04616594314575195,0.00015594935,2244.046112537384,0.0069755735,3139,0.3125,60887.50699213001,500.0
241,0.07466913,100480,401920,8.429789,-0.01761770248413086,0.00013983168,2244.551300764084,0.005549872,3140,0.44726562,60887.50699213001,500.0
32,0.036513492,100512,402048,8.43652,-0.011723875999450684,0.82107735,2245.082734107971,-0.013130754,3141,0.31054688,60855.635572659994,500.0
271,0.06645766,100544,402176,8.439574,-0.19927167892456055,0.0021576642,2249.082287311554,-0.028727522,3142,0.36328125,60855.635572659994,500.0
270,0.016610207,100576,402304,8.4330635,-0.008632779121398926,0.0010271799,2249.554032087326,0.0068051205,3143,0.2421875,60855.635572659994,500.0
275,0.024902325,100608,402432,8.425284,-0.0035657882690429688,0.00087965385,2250.027564764023,-0.013880577,3144,0.3046875,60855.635572659994,500.0
274,0.021411864,100640,402560,8.419832,0.0007106661796569824,0.00075129175,2250.4930276870728,0.0063275583,3145,0.26171875,60855.635572659994,500.0
272,0.036004454,100672,402688,8.417336,-0.008025527000427246,0.0006039511,2250.959541797638,0.011769089,3146,0.296875,60855.635572659994,500.0
263,0.034334514,100704,402816,8.414557,-0.001231551170349121,0.00045082284,2251.4297115802765,-0.00017764699,3147,0.30078125,60855.635572659994,500.0
263,0.05155681,100736,402944,8.4110155,0.006176650524139404,0.0003415542,2251.9155645370483,0.029865429,3148,0.41796875,60855.635572659994,500.0
267,0.019143006,100768,403072,8.409824,0.0091552734375,0.00029522768,2252.4018754959106,-0.0015016485,3149,0.25195312,60855.635572659994,500.0
261,0.030402157,100800,403200,8.411185,-0.007978439331054688,0.00019440449,2252.882156610489,-0.00308385,3150,0.31640625,60855.635572659994,500.0
258,0.020210715,100832,403328,8.409659,0.004786789417266846,0.00028512915,2253.372058391571,-0.017811695,3151,0.31054688,60855.635572659994,500.0
257,0.030113943,100864,403456,8.41047,0.010973691940307617,0.00018041852,2253.8684363365173,-0.00848741,3152,0.33007812,60855.635572659994,500.0
250,0.0555764,100896,403584,8.410621,-0.014347195625305176,0.0002651363,2254.365447998047,-0.01199899,3153,0.46289062,60855.635572659994,500.0
236,0.053439464,100928,403712,8.411456,0.044422686100006104,0.00017765412,2254.8768713474274,-0.013296461,3154,0.53125,60855.635572659994,500.0
234,0.021652233,100960,403840,8.409239,-0.030601024627685547,0.00016536286,2255.420780658722,-0.005779012,3155,0.27148438,60855.635572659994,500.0
253,0.034777015,100992,403968,8.406366,0.21349823474884033,0.0005562255,2255.967559814453,-0.016361587,3156,0.34765625,60855.635572659994,500.0
32,0.045690972,101024,404096,8.406341,0.005337119102478027,0.5956368,2256.474890947342,-0.004234081,3157,0.28710938,60823.66639743999,500.0
269,0.02946758,101056,404224,8.41131,0.01784759759902954,0.0023707787,2260.3753497600555,0.010694969,3158,0.29296875,60823.66639743999,500.0
288,0.05966014,101088,404352,8.419208,-0.0014622211456298828,0.00064164016,2260.8516438007355,0.03456807,3159,0.49804688,60823.66639743999,500.0
289,0.01850702,101120,404480,8.430304,-0.04599487781524658,0.0007472821,2261.2963395118713,0.007962404,3160,0.24609375,60823.66639743999,500.0
277,0.015950248,101152,404608,8.438925,-0.003037571907043457,0.00058714714,2261.7396302223206,0.00016997708,3161,0.24804688,60823.66639743999,500.0
271,0.010953036,101184,404736,8.449749,-0.038857221603393555,0.00046789832,2262.201483488083,-0.00046201283,3162,0.17382812,60823.66639743999,500.0
276,0.07183522,101216,404864,8.455385,-0.0371546745300293,0.00042774293,2262.674470424652,0.053340398,3163,0.48632812,60823.66639743999,500.0
257,0.068137355,101248,404992,8.461454,-0.026009082794189453,0.0003818138,2263.1378784179688,0.023476943,3164,0.5214844,60823.66639743999,500.0
281,0.021422649,101280,405120,8.471167,-0.0531691312789917,0.00030348878,2263.635150909424,-0.0106543815,3165,0.28125,60823.66639743999,500.0
250,0.029694881,101312,405248,8.475035,-0.03093588352203369,0.00023921438,2264.090061187744,0.013128466,3166,0.37109375,60823.66639743999,500.0
269,0.023486009,101344,405376,8.476797,-0.03276968002319336,0.00020434706,2264.6015796661377,-0.016248401,3167,0.28125,60823.66639743999,500.0
257,0.041172575,101376,405504,8.476586,-0.05685126781463623,0.00018496808,2265.077138185501,0.027052023,3168,0.32226562,60823.66639743999,500.0
261,0.12472528,101408,405632,8.474546,-0.028184175491333008,0.00018574481,2265.5743658542633,0.07568786,3169,0.5488281,60823.66639743999,500.0
264,0.014993316,101440,405760,8.471968,-0.08795785903930664,0.00016495421,2266.0646402835846,-0.007928825,3170,0.22460938,60823.66639743999,500.0
268,0.026133424,101472,405888,8.473326,-0.12751400470733643,0.000104638464,2266.548630475998,-0.0037530293,3171,0.29296875,60823.66639743999,500.0
29,0.050852224,101504,406016,8.478015,0.00936657190322876,0.88070947,2267.0271146297455,-0.015633188,3172,0.41210938,60938.58347451001,500.0
267,0.042786136,101536,406144,8.49139,-1.1316783428192139,0.00562247,2271.3192574977875,-0.016113436,3173,0.23046875,60938.58347451001,500.0
259,0.056482393,101568,406272,8.502074,-0.01835036277770996,0.0013066124,2271.7981884479523,0.0022072298,3174,0.40039062,60938.58347451001,500.0
263,0.02674311,101600,406400,8.5132885,-0.009835243225097656,0.0010363926,2272.2926394939423,-0.0006066165,3175,0.30273438,60938.58347451001,500.0
260,0.030791724,101632,406528,8.517715,-0.04469788074493408,0.0007309488,2272.779850959778,-0.0037393712,3176,0.32617188,60938.58347451001,500.0
238,0.041233994,101664,406656,8.513838,-0.053542256355285645,0.0007727012,2273.2718851566315,0.01314385,3177,0.38476562,60938.58347451001,500.0
261,0.020678375,101696,406784,8.513984,-0.05109763145446777,0.00085230597,2273.8106327056885,-4.9499795e-07,3178,0.203125,60938.58347451001,500.0
245,0.016325548,101728,406912,8.511376,-0.06509339809417725,0.0005472186,2274.301346063614,-0.0031752517,3179,0.19726562,60938.58347451001,500.0
250,0.028549764,101760,407040,8.504888,-0.11613762378692627,0.0005371443,2274.8235790729523,0.025880184,3180,0.29882812,60938.58347451001,500.0
237,0.023281487,101792,407168,8.507334,-0.2014782428741455,0.00035912445,2275.3368990421295,-0.003142079,3181,0.2578125,60938.58347451001,500.0
241,0.04232915,101824,407296,8.5141115,-0.272074818611145,0.0003453583,2275.8779304027557,0.008433142,3182,0.43164062,60938.58347451001,500.0
265,0.047187883,101856,407424,8.512595,-0.21379244327545166,0.00026883744,2276.4106295108795,0.009317983,3183,0.43164062,60938.58347451001,500.0
265,0.021561038,101888,407552,8.515281,-0.2980012893676758,0.00026741807,2276.894050359726,-0.01207187,3184,0.28320312,60938.58347451001,500.0
270,0.028671755,101920,407680,8.514954,-0.4031550884246826,0.00022275523,2277.376160144806,0.025707822,3185,0.34179688,60938.58347451001,500.0
