serial_timesteps,policy_entropy,policy_loss,explained_variance,time_elapsed,fps,total_timesteps,clipfrac,approxkl,value_loss,n_updates,ep_reward_mean,ep_len_mean
56992,14.648018,-0.010002954,0.17112982273101807,1296.8872599601746,239,227968,0.4453125,0.064819664,0.0014634883,1781,28213.54492508001,500.0
57024,14.649671,-0.047853407,-0.15149903297424316,1297.4239223003387,31,228096,0.5175781,0.10344459,0.3549662,1782,28144.469321490003,500.0
57056,14.647751,-0.00100601,-0.08911013603210449,1301.4539613723755,246,228224,0.32421875,0.23120657,0.005136527,1783,28144.469321490003,500.0
57088,14.659056,-0.017669683,-0.06910419464111328,1301.9729523658752,272,228352,0.47460938,0.52539384,0.0031224608,1784,28144.469321490003,500.0
57120,14.66878,0.0044090687,0.021412968635559082,1302.4431824684143,254,228480,0.30664062,0.037796386,0.0024737117,1785,28144.469321490003,500.0
57152,14.6710205,0.012028942,0.0455591082572937,1302.9479336738586,260,228608,0.43945312,0.081426635,0.0024246478,1786,28144.469321490003,500.0
57184,14.662745,0.008593129,0.02482128143310547,1303.4393723011017,240,228736,0.48632812,0.10852007,0.002385019,1787,28144.469321490003,500.0
57216,14.6872635,-0.038529873,0.020872414112091064,1303.971265554428,251,228864,0.5292969,0.096004926,0.002255057,1788,28144.469321490003,500.0
57248,14.706714,0.0030707764,-0.18431150913238525,1304.481498003006,228,228992,0.38867188,0.061006892,0.00509866,1789,28144.469321490003,500.0
57280,14.71676,-0.019314682,0.008703351020812988,1305.0425963401794,217,229120,0.375,0.04458781,0.001994,1790,28144.469321490003,500.0
57312,14.726732,0.0071676834,0.04425621032714844,1305.6309316158295,253,229248,0.42578125,0.13218829,0.0032970111,1791,28144.469321490003,500.0
57344,14.713639,-0.0040507447,0.03454989194869995,1306.136806488037,249,229376,0.375,0.070749074,0.001983869,1792,28144.469321490003,500.0
57376,14.728045,0.026056789,0.0439220666885376,1306.6515791416168,263,229504,0.46484375,0.12031616,0.0028182077,1793,28144.469321490003,500.0
57408,14.733604,0.0077191843,0.031362056732177734,1307.1372606754303,256,229632,0.29296875,0.02843852,0.0026271448,1794,28144.469321490003,500.0
57440,14.755936,0.034225844,0.03764474391937256,1307.6378076076508,256,229760,0.31835938,0.105066255,0.002113335,1795,28144.469321490003,500.0
57472,14.751488,0.00078674033,0.037328124046325684,1308.1377263069153,242,229888,0.43164062,0.18424153,0.0028852746,1796,28144.469321490003,500.0
57504,14.7293625,-0.020685269,-0.30279719829559326,1308.6670174598694,33,230016,0.3828125,0.05223371,0.4988988,1797,28218.3323887,500.0
57536,14.785557,-0.05323841,-2.055536985397339,1312.4527447223663,254,230144,0.5214844,0.25748727,0.022894336,1798,28218.3323887,500.0
57568,14.836429,-0.00069392286,0.13361334800720215,1312.9565958976746,235,230272,0.29101562,0.03496721,0.003344125,1799,28218.3323887,500.0
57600,14.843786,-0.0031913847,0.010569930076599121,1313.5026121139526,245,230400,0.32226562,0.03272588,0.0030334224,1800,28218.3323887,500.0
57632,14.817269,-0.009512877,0.02436840534210205,1314.0244250297546,273,230528,0.31054688,0.034026686,0.0028912541,1801,28218.3323887,500.0
57664,14.805594,0.022872422,-0.008941888809204102,1314.4938719272614,251,230656,0.34765625,0.052491516,0.0041236556,1802,28218.3323887,500.0
57696,14.810514,-0.007886715,0.17992287874221802,1315.0036990642548,253,230784,0.47265625,0.068656534,0.0054477393,1803,28218.3323887,500.0
57728,14.8025055,-0.051591445,0.5646091401576996,1315.5095148086548,247,230912,0.38085938,0.43753862,0.008212494,1804,28218.3323887,500.0
57760,14.781934,-0.012937071,0.20927685499191284,1316.0278356075287,239,231040,0.26171875,0.038319223,0.0043124203,1805,28218.3323887,500.0
57792,14.756305,0.001130315,-0.10468125343322754,1316.5626108646393,234,231168,0.24023438,0.021293785,0.0024221384,1806,28218.3323887,500.0
57824,14.725671,-0.0030730215,-0.2503429651260376,1317.110163450241,224,231296,0.43554688,0.11112083,0.0030281153,1807,28218.3323887,500.0
57856,14.769367,0.006408492,-0.016271471977233887,1317.6803572177887,211,231424,0.34765625,0.052419096,0.0029262572,1808,28218.3323887,500.0
57888,14.828138,0.0035156114,0.0037087202072143555,1318.2872204780579,225,231552,0.42578125,0.09325269,0.003122869,1809,28218.3323887,500.0
57920,14.850176,-0.0128271505,0.09369927644729614,1318.854856967926,220,231680,0.31054688,0.075553924,0.007635104,1810,28218.3323887,500.0
57952,14.818186,-0.014403063,0.2971407175064087,1319.4371933937073,230,231808,0.39453125,0.09513887,0.0015889106,1811,28218.3323887,500.0
57984,14.829293,-0.023990162,-0.03413593769073486,1319.9926900863647,250,231936,0.28125,0.031046545,0.003979186,1812,28218.3323887,500.0
58016,14.884739,-0.05902002,-0.7481116056442261,1320.5036199092865,33,232064,0.46484375,0.09197682,0.5320058,1813,28318.50342782,500.0
58048,14.932186,-0.028959826,-0.7406001091003418,1324.3412804603577,244,232192,0.41601562,0.17913632,0.0059525,1814,28318.50342782,500.0
58080,14.96435,-0.0018997011,-0.09364914894104004,1324.8655602931976,242,232320,0.31640625,0.034401685,0.0021795698,1815,28318.50342782,500.0
58112,14.981628,-0.0065542655,-0.031104207038879395,1325.3946990966797,255,232448,0.31640625,0.029561453,0.0033176364,1816,28318.50342782,500.0
58144,14.989147,-0.00016674749,0.020940184593200684,1325.896939277649,253,232576,0.33398438,0.03591307,0.0043927794,1817,28318.50342782,500.0
58176,15.005641,-0.0018068224,-0.0005357265472412109,1326.4026370048523,298,232704,0.41210938,0.06994418,0.004935591,1818,28318.50342782,500.0
58208,15.009638,-0.005052757,0.04046499729156494,1326.8322584629059,252,232832,0.35742188,0.070807196,0.0028066386,1819,28318.50342782,500.0
58240,15.016362,-0.011074554,0.012447059154510498,1327.3411931991577,272,232960,0.40234375,0.034057077,0.0019672338,1820,28318.50342782,500.0
58272,15.060212,-0.0012627642,0.0328066349029541,1327.8112664222717,234,233088,0.40429688,0.04459425,0.0033044603,1821,28318.50342782,500.0
58304,15.080855,-0.015034642,0.02953416109085083,1328.3580386638641,282,233216,0.34179688,0.053831946,0.0023577448,1822,28318.50342782,500.0
58336,15.087668,-0.009339132,0.041643619537353516,1328.8118760585785,301,233344,0.28515625,0.02833268,0.0022301753,1823,28318.50342782,500.0
58368,15.080681,-0.0041235797,0.02341008186340332,1329.2372195720673,294,233472,0.24804688,0.027810052,0.0028359923,1824,28318.50342782,500.0
58400,15.091886,0.008436308,0.06541359424591064,1329.6742079257965,236,233600,0.41796875,0.07406796,0.0021861808,1825,28318.50342782,500.0
58432,15.080508,0.0049692895,0.09141308069229126,1330.216451883316,239,233728,0.38085938,0.08651268,0.0044663283,1826,28318.50342782,500.0
58464,15.0863285,-0.016985394,0.24647051095962524,1330.7531006336212,249,233856,0.4765625,0.113338165,0.0017947599,1827,28318.50342782,500.0
58496,15.06967,0.011436763,-0.2181391716003418,1331.2658336162567,228,233984,0.40820312,0.112219505,0.002614975,1828,28318.50342782,500.0
58528,15.0208645,-0.040253997,-0.2210550308227539,1331.8258955478668,32,234112,0.42773438,0.072789595,0.2889958,1829,28440.744355320003,500.0
58560,14.995249,-0.029742155,-0.13413310050964355,1335.808474779129,251,234240,0.41015625,0.1925635,0.007333528,1830,28440.744355320003,500.0
58592,15.006873,0.0004516614,0.042064011096954346,1336.318030834198,262,234368,0.36328125,0.043048665,0.004889018,1831,28440.744355320003,500.0
58624,14.980558,-0.03308613,0.03175628185272217,1336.8070783615112,252,234496,0.42578125,0.08762778,0.0035644055,1832,28440.744355320003,500.0
58656,14.963124,0.01509708,0.03724116086959839,1337.3153431415558,241,234624,0.40234375,0.08063654,0.0015605221,1833,28440.744355320003,500.0
58688,14.965752,-0.020954484,0.07099545001983643,1337.845026254654,252,234752,0.32226562,0.031839605,0.0016910299,1834,28440.744355320003,500.0
58720,14.980635,-0.002596131,0.031742990016937256,1338.3535900115967,252,234880,0.3359375,0.04083616,0.0033726434,1835,28440.744355320003,500.0
58752,14.989265,0.008098349,0.015995502471923828,1338.8603558540344,248,235008,0.33984375,0.058975853,0.007197593,1836,28440.744355320003,500.0
58784,15.00125,0.0524259,0.09614294767379761,1339.3765482902527,242,235136,0.45117188,0.12228544,0.0014539892,1837,28440.744355320003,500.0
58816,14.9901705,0.011211091,0.14889293909072876,1339.9049351215363,226,235264,0.5058594,1.2799073,0.004455369,1838,28440.744355320003,500.0
58848,14.958964,-0.041236762,0.4236159324645996,1340.4706246852875,240,235392,0.34570312,0.1996401,0.003112262,1839,28440.744355320003,500.0
58880,14.949635,-0.013361535,-0.051912784576416016,1341.004545211792,222,235520,0.3125,0.056130994,0.002240467,1840,28440.744355320003,500.0
58912,14.965688,-0.027685747,0.11725658178329468,1341.5810701847076,243,235648,0.46289062,0.094149955,0.0017678036,1841,28440.744355320003,500.0
58944,14.971155,0.007079589,0.12733995914459229,1342.108344078064,245,235776,0.3515625,0.04184144,0.0022020426,1842,28440.744355320003,500.0
58976,14.982367,-0.0049900534,0.15182024240493774,1342.6298668384552,238,235904,0.34570312,0.029565522,0.002888474,1843,28440.744355320003,500.0
59008,15.005416,-0.038453534,-0.29283714294433594,1343.1663913726807,35,236032,0.38671875,0.19194092,0.5910909,1844,28539.157850739997,500.0
59040,15.017798,-0.08051616,-4.116804122924805,1346.8245508670807,310,236160,0.46679688,0.4628698,0.015704576,1845,28539.157850739997,500.0
59072,14.997676,-0.007884197,0.15116196870803833,1347.2371859550476,267,236288,0.41796875,0.072604164,0.004185872,1846,28539.157850739997,500.0
59104,14.996815,0.0032803025,0.11765819787979126,1347.716271162033,250,236416,0.43554688,0.07097595,0.004450219,1847,28539.157850739997,500.0
59136,14.999588,0.0037761997,-0.09658336639404297,1348.2273733615875,233,236544,0.41601562,0.043240946,0.0056612752,1848,28539.157850739997,500.0
59168,15.004817,0.0049746754,0.005408585071563721,1348.7771625518799,247,236672,0.41601562,0.10439918,0.0051196953,1849,28539.157850739997,500.0
59200,15.00709,-0.012876099,-0.01684248447418213,1349.295821428299,225,236800,0.30859375,0.035357565,0.00107002,1850,28539.157850739997,500.0
59232,15.036654,0.002189991,0.029523730278015137,1349.8632884025574,221,236928,0.41015625,0.06886226,0.0022794707,1851,28539.157850739997,500.0
59264,15.062986,-0.0022007504,0.12481313943862915,1350.4415154457092,258,237056,0.39648438,0.10803851,0.0011260556,1852,28539.157850739997,500.0
59296,15.059612,-0.0035881763,0.003986835479736328,1350.9380848407745,228,237184,0.34960938,0.033999644,0.0030366217,1853,28539.157850739997,500.0
59328,15.075968,-0.014292692,0.05118590593338013,1351.4982280731201,250,237312,0.45117188,0.07322186,0.0024448289,1854,28539.157850739997,500.0
59360,15.098276,-0.027448017,0.06211048364639282,1352.010894536972,294,237440,0.43359375,0.05749157,0.0020294185,1855,28539.157850739997,500.0
59392,15.128059,-0.029300427,0.19966071844100952,1352.4461810588837,235,237568,0.375,0.054287247,0.0031639214,1856,28539.157850739997,500.0
59424,15.158499,0.010588821,0.041414499282836914,1352.9912078380585,245,237696,0.2578125,0.034519203,0.0021532436,1857,28539.157850739997,500.0
59456,15.172038,-0.019986002,0.07904595136642456,1353.5133893489838,280,237824,0.42382812,0.07625091,0.0019692765,1858,28539.157850739997,500.0
59488,15.173028,0.0028720081,0.01867818832397461,1353.9705648422241,274,237952,0.36132812,0.05225497,0.0034636648,1859,28539.157850739997,500.0
59520,15.183073,-0.0635886,-0.2140127420425415,1354.4374930858612,32,238080,0.43554688,0.0851671,0.50581795,1860,28673.895992640002,500.0
59552,15.205879,-0.011181397,0.023465096950531006,1358.3762526512146,240,238208,0.48828125,0.09354152,0.0034068706,1861,28673.895992640002,500.0
59584,15.235787,-0.007487147,0.06309032440185547,1358.9088778495789,271,238336,0.43164062,0.96076155,0.0022468322,1862,28673.895992640002,500.0
59616,15.250355,-0.021554943,-0.13617563247680664,1359.3817121982574,255,238464,0.36132812,0.31616145,0.0027739604,1863,28673.895992640002,500.0
59648,15.218787,-0.00057517225,0.02963995933532715,1359.883406162262,257,238592,0.29296875,0.039137825,0.0012078458,1864,28673.895992640002,500.0
59680,15.167838,-0.011718491,0.05002313852310181,1360.381825208664,237,238720,0.33007812,0.088455476,0.0025821913,1865,28673.895992640002,500.0
59712,15.162481,-0.03480256,0.04774796962738037,1360.921349287033,262,238848,0.40234375,0.068667114,0.00158204,1866,28673.895992640002,500.0
59744,15.176088,-0.021947525,0.06464487314224243,1361.4108004570007,261,238976,0.46875,0.105494745,0.0017652123,1867,28673.895992640002,500.0
59776,15.192926,0.014516907,0.02371823787689209,1361.9013860225677,247,239104,0.390625,0.039476346,0.0047661634,1868,28673.895992640002,500.0
59808,15.187092,-0.025110204,0.09618997573852539,1362.419058561325,252,239232,0.4375,0.047797527,0.0019078413,1869,28673.895992640002,500.0
59840,15.153955,-0.034719095,-0.019911646842956543,1362.9267914295197,246,239360,0.3984375,0.059508797,0.0017595778,1870,28673.895992640002,500.0
59872,15.119451,0.0067402255,0.03102266788482666,1363.446929216385,244,239488,0.36914062,0.049539387,0.0028070158,1871,28673.895992640002,500.0
59904,15.104472,-0.014663359,0.016741156578063965,1363.9713189601898,263,239616,0.43554688,0.05112887,0.0021700447,1872,28673.895992640002,500.0
59936,15.131041,-0.010921596,0.003475010395050049,1364.4571957588196,278,239744,0.2734375,0.04014375,0.0033475393,1873,28673.895992640002,500.0
59968,15.174584,0.02135348,0.02864283323287964,1364.917019367218,265,239872,0.37304688,0.10132868,0.0025741241,1874,28673.895992640002,500.0
60000,15.186236,-7.204991e-05,-0.008366703987121582,1365.4008030891418,33,240000,0.41992188,0.19879296,0.6018977,1875,28863.642216269993,500.0
60032,15.199865,-0.059080306,0.05727416276931763,1369.185308933258,238,240128,0.45898438,0.4749051,0.0065784743,1876,28863.642216269993,500.0
60064,15.189458,-0.028330207,0.19093358516693115,1369.7224609851837,234,240256,0.4609375,0.09100153,0.004518948,1877,28863.642216269993,500.0
60096,15.168291,-0.026850361,0.07966530323028564,1370.2688121795654,243,240384,0.41210938,0.054143846,0.004116258,1878,28863.642216269993,500.0
60128,15.144686,0.0033286794,0.10703188180923462,1370.7959160804749,236,240512,0.4609375,0.06977395,0.0048031923,1879,28863.642216269993,500.0
60160,15.125636,-0.0053241514,0.11540102958679199,1371.3388230800629,237,240640,0.39257812,0.064737074,0.0064467965,1880,28863.642216269993,500.0
60192,15.150082,0.020622993,0.009968221187591553,1371.8780076503754,224,240768,0.38476562,0.120115004,0.00529349,1881,28863.642216269993,500.0
60224,15.168958,-0.012193882,0.342552125453949,1372.4484903812408,243,240896,0.3046875,0.034816466,0.0023399496,1882,28863.642216269993,500.0
60256,15.182648,-0.007899395,-0.24415504932403564,1372.9745779037476,236,241024,0.328125,0.0419529,0.0033902253,1883,28863.642216269993,500.0
60288,15.251838,-0.012499573,-0.13646459579467773,1373.5161015987396,232,241152,0.32617188,0.045774564,0.0024497078,1884,28863.642216269993,500.0
60320,15.299099,-0.005597944,0.1491040587425232,1374.0671210289001,251,241280,0.3671875,0.08544731,0.004162821,1885,28863.642216269993,500.0
60352,15.306161,-0.033518136,0.08875620365142822,1374.5768086910248,260,241408,0.4375,0.11178564,0.0028140668,1886,28863.642216269993,500.0
60384,15.365271,-0.03720705,0.005464911460876465,1375.0688498020172,253,241536,0.5078125,0.09892513,0.004336524,1887,28863.642216269993,500.0
60416,15.388775,-0.018899277,0.0428847074508667,1375.5739207267761,236,241664,0.28320312,0.050488744,0.0027956523,1888,28863.642216269993,500.0
60448,15.405802,-0.027349837,0.07062959671020508,1376.115086555481,240,241792,0.45117188,0.1399111,0.0066481596,1889,28863.642216269993,500.0
60480,15.364678,-0.005512016,-0.2781212329864502,1376.6486406326294,269,241920,0.39257812,0.095463276,0.0017037572,1890,28863.642216269993,500.0
60512,15.347595,-0.022346176,-0.6989177465438843,1377.1248290538788,35,242048,0.4609375,0.12224262,0.6040946,1891,29243.34510716,500.0
60544,15.294533,-0.017950444,-0.7626795768737793,1380.732272386551,243,242176,0.453125,0.42085105,0.009161766,1892,29243.34510716,500.0
60576,15.248044,-0.0039363974,0.06489133834838867,1381.2585237026215,238,242304,0.32617188,0.062162317,0.0040564076,1893,29243.34510716,500.0
60608,15.236786,-0.022851065,-0.20338022708892822,1381.7971487045288,239,242432,0.43945312,0.095579825,0.0015139345,1894,29243.34510716,500.0
60640,15.196102,0.0013273315,-0.11987853050231934,1382.333108663559,234,242560,0.3046875,0.050202545,0.0047908635,1895,29243.34510716,500.0
60672,15.173379,-0.0014099963,-0.03143048286437988,1382.881162405014,236,242688,0.31054688,0.038900543,0.005414835,1896,29243.34510716,500.0
60704,15.175165,-0.01354575,0.14475572109222412,1383.4236896038055,244,242816,0.30273438,0.061533883,0.0065819784,1897,29243.34510716,500.0
60736,15.159028,0.027843589,0.06854188442230225,1383.9480588436127,242,242944,0.41992188,0.0864348,0.005889402,1898,29243.34510716,500.0
60768,15.197672,0.10686171,-0.12894046306610107,1384.4755568504333,239,243072,0.48632812,0.1354131,0.005319749,1899,29243.34510716,500.0
60800,15.195826,-0.004157297,-0.020020008087158203,1385.01003408432,244,243200,0.27539062,0.036199212,0.004605475,1900,29243.34510716,500.0
60832,15.131815,-0.014426121,0.0611228346824646,1385.5352947711945,234,243328,0.20898438,0.056588955,0.0036141968,1901,29243.34510716,500.0
60864,15.118015,-0.012397058,-0.06157875061035156,1386.0822961330414,257,243456,0.32226562,0.032532964,0.004020461,1902,29243.34510716,500.0
60896,15.088937,0.0007371432,0.09341210126876831,1386.5807137489319,301,243584,0.27929688,0.03241177,0.0027042683,1903,29243.34510716,500.0
