total_timesteps,policy_entropy,fps,value_loss,nupdates,explained_variance,ep_len_mean,ep_reward_mean
769500,47.84990310668945,299,0.014933566562831402,51300,0.059462904930114746,1000.0,630.23682702
771000,47.898109436035156,298,3816.41455078125,51400,0.031981050968170166,1000.0,630.29863526
772500,47.946720123291016,299,0.007161660585552454,51500,0.18463963270187378,1000.0,630.29863526
774000,47.98709487915039,298,3809.23291015625,51600,0.07563716173171997,1000.0,630.4868215
775500,48.01705551147461,299,0.0011329854605719447,51700,0.024879515171051025,1000.0,630.4868215
777000,48.07572937011719,298,3792.1875,51800,0.09937262535095215,1000.0,630.2424893599999
778500,48.143192291259766,299,0.011172945611178875,51900,-0.4166170358657837,1000.0,630.2424893599999
780000,48.17428207397461,298,3800.163818359375,52000,0.017655491828918457,1000.0,629.8517184900002
781500,48.22151184082031,299,0.006580079440027475,52100,0.17139852046966553,1000.0,629.8517184900002
783000,48.26123046875,298,3735.31396484375,52200,-0.15937983989715576,1000.0,629.7741549300001
784500,48.30587387084961,299,0.010870721191167831,52300,-0.0962362289428711,1000.0,629.7741549300001
786000,48.344783782958984,298,3843.338134765625,52400,0.0005607008934020996,1000.0,629.86516954
787500,48.41434860229492,299,0.015365594066679478,52500,0.14365345239639282,1000.0,629.86516954
789000,48.471534729003906,298,3829.80078125,52600,0.01726508140563965,1000.0,629.72375069
790500,48.543434143066406,299,0.0011971404310315847,52700,-0.6543138027191162,1000.0,629.72375069
792000,48.53536605834961,298,3719.70263671875,52800,-0.03229522705078125,1000.0,629.4274360200001
793500,48.57404708862305,299,0.003729102201759815,52900,0.5013220310211182,1000.0,629.4274360200001
795000,48.64491271972656,298,3845.44921875,53000,-0.0446314811706543,1000.0,629.47673932
796500,48.69382858276367,299,0.008910728618502617,53100,-0.21105647087097168,1000.0,629.47673932
798000,48.719459533691406,298,3808.50732421875,53200,-0.01092982292175293,1000.0,629.1015782000001
799500,48.79861831665039,299,0.004833145998418331,53300,0.10901165008544922,1000.0,629.1015782000001
801000,48.853126525878906,299,3827.678955078125,53400,-0.011064648628234863,1000.0,628.8785460600001
802500,48.903385162353516,299,0.027609698474407196,53500,-0.023942112922668457,1000.0,628.8785460600001
804000,48.944881439208984,299,3797.052490234375,53600,0.09094047546386719,1000.0,628.6677445800001
805500,48.949520111083984,299,0.020138567313551903,53700,0.7565830200910568,1000.0,628.6677445800001
807000,48.98234176635742,299,3839.2802734375,53800,-0.03347742557525635,1000.0,628.6097052499999
808500,49.011329650878906,299,0.004101058468222618,53900,0.4242604970932007,1000.0,628.6097052499999
810000,49.079002380371094,299,3832.2626953125,54000,0.04154634475708008,1000.0,628.4227466899999
811500,49.15632629394531,299,0.17606501281261444,54100,0.20797622203826904,1000.0,628.4227466899999
813000,49.196739196777344,299,3834.824462890625,54200,0.002390623092651367,1000.0,628.20553391
814500,49.26168441772461,299,0.003327674465253949,54300,0.2909988760948181,1000.0,628.20553391
816000,49.29176712036133,299,3827.473876953125,54400,0.016368329524993896,1000.0,628.25055099
817500,49.316890716552734,299,0.003341436153277755,54500,0.20266783237457275,1000.0,628.25055099
819000,49.34447479248047,299,3773.14111328125,54600,0.00038117170333862305,1000.0,628.08617797
820500,49.396915435791016,299,0.00642230361700058,54700,0.2099301815032959,1000.0,628.08617797
822000,49.430580139160156,299,3806.189697265625,54800,-0.01821136474609375,1000.0,627.92382588
823500,49.486900329589844,299,0.008001192472875118,54900,0.5085085928440094,1000.0,627.92382588
825000,49.55137252807617,299,3810.90478515625,55000,0.027761638164520264,1000.0,627.7430682999999
826500,49.570945739746094,299,0.01713770069181919,55100,-2.959930658340454,1000.0,627.7430682999999
828000,49.623756408691406,299,3834.731689453125,55200,-0.04067814350128174,1000.0,627.59322486
829500,49.667808532714844,299,0.02951713651418686,55300,-0.010206937789916992,1000.0,627.59322486
831000,49.752052307128906,299,3858.738037109375,55400,0.030003070831298828,1000.0,627.67652933
832500,49.78765869140625,299,0.01326961349695921,55500,0.21811848878860474,1000.0,627.67652933
834000,49.845542907714844,299,3785.9755859375,55600,0.13951736688613892,1000.0,627.8503626400001
835500,49.900489807128906,299,0.00895104929804802,55700,-0.6321697235107422,1000.0,627.8503626400001
837000,49.96455001831055,299,3683.0810546875,55800,-1.0552051067352295,1000.0,627.77049066
838500,50.02769470214844,299,0.006299823056906462,55900,-1.0607056617736816,1000.0,627.77049066
840000,50.088340759277344,299,3777.896240234375,56000,-0.05452525615692139,1000.0,627.63142235
841500,50.13286209106445,299,0.04203414171934128,56100,0.1473027467727661,1000.0,627.63142235
843000,50.16218566894531,299,3806.65283203125,56200,0.06317269802093506,1000.0,627.34678064
844500,50.20772933959961,299,0.0060981702990829945,56300,0.6299089789390564,1000.0,627.34678064
846000,50.260581970214844,299,3769.1083984375,56400,0.015200495719909668,1000.0,627.4459436899999
847500,50.250404357910156,299,0.01911226660013199,56500,-0.4218721389770508,1000.0,627.4459436899999
849000,50.33484649658203,299,3835.161376953125,56600,0.1737523078918457,1000.0,627.32013262
850500,50.40147399902344,299,0.002840808592736721,56700,-0.13948392868041992,1000.0,627.32013262
852000,50.49327850341797,299,3827.74462890625,56800,-0.006444454193115234,1000.0,627.09754154
853500,50.54674530029297,299,0.012002327479422092,56900,0.1741209626197815,1000.0,627.09754154
855000,50.57608413696289,299,3770.37939453125,57000,0.030499398708343506,1000.0,626.8002137199999
856500,50.60803985595703,299,0.020051227882504463,57100,0.5256910026073456,1000.0,626.8002137199999
858000,50.637393951416016,299,3843.42138671875,57200,0.0563846230506897,1000.0,627.07955934
859500,50.707542419433594,299,0.013609377667307854,57300,0.1984696388244629,1000.0,627.07955934
861000,50.731285095214844,299,3742.636962890625,57400,0.013849198818206787,1000.0,627.2273608099999
862500,50.74913787841797,299,0.009665926918387413,57500,-1.1466500759124756,1000.0,627.2273608099999
864000,50.75666809082031,299,3804.824462890625,57600,-0.003530144691467285,1000.0,626.9223412699998
865500,50.79505157470703,299,0.024607663974165916,57700,0.011332988739013672,1000.0,626.9223412699998
867000,50.86304473876953,299,3838.881591796875,57800,-0.059047579765319824,1000.0,626.78058532
868500,50.893775939941406,299,0.015981178730726242,57900,-0.0038292407989501953,1000.0,626.78058532
870000,50.89659118652344,299,3756.014404296875,58000,0.037049293518066406,1000.0,626.56875217
871500,50.942867279052734,299,0.0071395873092114925,58100,0.06360745429992676,1000.0,626.56875217
873000,51.04045104980469,299,3806.463134765625,58200,0.1682690978050232,1000.0,626.2851157199999
874500,51.079368591308594,299,0.012282686308026314,58300,0.494841992855072,1000.0,626.2851157199999
876000,51.14761734008789,299,3851.90185546875,58400,0.0034256577491760254,1000.0,626.4134980399999
877500,51.22507858276367,299,0.09908763319253922,58500,0.27117854356765747,1000.0,626.4134980399999
879000,51.259788513183594,299,3804.386962890625,58600,-0.06427359580993652,1000.0,626.5080594
880500,51.30282211303711,299,0.06509499251842499,58700,0.4323410987854004,1000.0,626.5080594
882000,51.33332443237305,299,3811.841552734375,58800,0.005871236324310303,1000.0,626.55650453
883500,51.36226272583008,299,0.007818272337317467,58900,0.5702590644359589,1000.0,626.55650453
885000,51.470680236816406,299,3804.73583984375,59000,-0.006389737129211426,1000.0,626.46973512
886500,51.53850173950195,299,0.038200292736291885,59100,-0.3752155303955078,1000.0,626.46973512
888000,51.57169723510742,299,3797.980712890625,59200,-0.002907395362854004,1000.0,626.29289547
889500,51.605995178222656,299,0.011482443660497665,59300,0.22302883863449097,1000.0,626.29289547
891000,51.62871170043945,299,3766.091064453125,59400,0.033642351627349854,1000.0,626.03748004
892500,51.64959716796875,299,0.0018178634345531464,59500,0.27890580892562866,1000.0,626.03748004
894000,51.702457427978516,299,3839.27392578125,59600,0.0025275349617004395,1000.0,625.98691537
895500,51.74918746948242,299,0.07611430436372757,59700,0.2766692638397217,1000.0,625.98691537
897000,51.818626403808594,299,3827.7236328125,59800,-0.08544862270355225,1000.0,626.04524714
898500,51.84111404418945,299,0.004412851762026548,59900,0.34189820289611816,1000.0,626.04524714
900000,51.917118072509766,299,3759.24853515625,60000,0.037725627422332764,1000.0,626.1303320100001
901500,51.946189880371094,299,0.0034205263946205378,60100,-0.6261218786239624,1000.0,626.1303320100001
903000,51.974510192871094,299,3703.8984375,60200,0.03486812114715576,1000.0,626.13424496
904500,52.02490997314453,299,0.05189032480120659,60300,0.12062972784042358,1000.0,626.13424496
906000,52.05001449584961,299,3763.5,60400,0.04133385419845581,1000.0,625.99186702
907500,52.10094451904297,299,0.032697781920433044,60500,-2.3312864303588867,1000.0,625.99186702
909000,52.13045883178711,299,3767.4775390625,60600,-0.03447544574737549,1000.0,626.35444489
910500,52.16252517700195,299,0.022289562970399857,60700,0.08671301603317261,1000.0,626.35444489
912000,52.214656829833984,299,3820.774169921875,60800,0.06035137176513672,1000.0,625.97759002
913500,52.26799392700195,299,0.09463923424482346,60900,0.4327389597892761,1000.0,625.97759002
915000,52.26923751831055,299,3746.70361328125,61000,0.0457463264465332,1000.0,625.93949828
916500,52.321292877197266,299,0.07497423142194748,61100,0.7251211106777191,1000.0,625.93949828
918000,52.384376525878906,299,3704.78076171875,61200,0.126461923122406,1000.0,625.7585470099999
919500,52.4329833984375,299,0.004979467485100031,61300,-0.5905814170837402,1000.0,625.7585470099999
921000,52.4564094543457,299,3713.7763671875,61400,0.2769297957420349,1000.0,625.416002
922500,52.492347717285156,299,0.018069477751851082,61500,-0.0683739185333252,1000.0,625.416002
924000,52.545921325683594,299,3777.610595703125,61600,-0.004382491111755371,1000.0,625.15090499
925500,52.6014518737793,299,0.014304920099675655,61700,-0.6374431848526001,1000.0,625.15090499
927000,52.57292556762695,299,3772.39013671875,61800,-0.014113664627075195,1000.0,625.06257676
928500,52.6236686706543,299,0.00756830582395196,61900,0.2696201205253601,1000.0,625.06257676
930000,52.677635192871094,299,3808.81689453125,62000,0.04657280445098877,1000.0,625.2625557800001
931500,52.68320846557617,299,0.0466955341398716,62100,0.3300837278366089,1000.0,625.2625557800001
933000,52.684814453125,299,3806.658447265625,62200,0.028390467166900635,1000.0,625.07210714
934500,52.711856842041016,299,0.055496882647275925,62300,0.8177721053361893,1000.0,625.07210714
936000,52.77857208251953,299,3858.398193359375,62400,-0.06837117671966553,1000.0,624.89439569
937500,52.80564498901367,299,0.006348243914544582,62500,0.7460137903690338,1000.0,624.89439569
939000,52.88188552856445,299,3823.552978515625,62600,-0.027786970138549805,1000.0,624.81505846
940500,52.8906135559082,299,0.0016993097960948944,62700,0.600092202425003,1000.0,624.81505846
942000,52.939640045166016,299,3734.727783203125,62800,-0.020588278770446777,1000.0,624.65391238
943500,52.92049789428711,299,0.008354183286428452,62900,-0.14978361129760742,1000.0,624.65391238
945000,52.95366287231445,299,3770.775634765625,63000,0.01934105157852173,1000.0,624.65444901
946500,52.995338439941406,299,0.010016058571636677,63100,-0.05685091018676758,1000.0,624.65444901
948000,53.027549743652344,299,3747.697998046875,63200,-0.1315830945968628,1000.0,624.5856241400002
949500,53.063720703125,299,0.007291510235518217,63300,-1.9929530620574951,1000.0,624.5856241400002
951000,53.108821868896484,299,3781.30224609375,63400,0.04561489820480347,1000.0,624.7075906700002
952500,53.1605110168457,299,0.0014874557964503765,63500,0.4103689193725586,1000.0,624.7075906700002
954000,53.18001174926758,299,3845.61767578125,63600,0.05464750528335571,1000.0,624.61499132
955500,53.22583770751953,299,0.00992648582905531,63700,0.6107014417648315,1000.0,624.61499132
957000,53.247535705566406,299,3775.5244140625,63800,0.11136364936828613,1000.0,624.52559048
958500,53.2664909362793,299,0.003782289568334818,63900,-0.8802622556686401,1000.0,624.52559048
960000,53.336669921875,299,3836.67138671875,64000,0.004227340221405029,1000.0,624.3267353800001
961500,53.353981018066406,299,0.017162708565592766,64100,-0.45055127143859863,1000.0,624.3267353800001
963000,53.436153411865234,299,3815.54052734375,64200,0.0052471160888671875,1000.0,624.4176743
964500,53.43660354614258,299,0.023465188220143318,64300,0.18796056509017944,1000.0,624.4176743
966000,53.47515869140625,299,3798.114013671875,64400,-0.04758918285369873,1000.0,624.34677784
967500,53.487770080566406,299,0.01819942705333233,64500,0.10756593942642212,1000.0,624.34677784
969000,53.51717758178711,299,3781.6689453125,64600,-0.03712606430053711,1000.0,624.54643636
970500,53.559486389160156,299,0.005683287046849728,64700,-0.008605003356933594,1000.0,624.54643636
972000,53.55188751220703,299,3796.10986328125,64800,-0.0012366771697998047,1000.0,624.2152841100001
973500,53.57048416137695,299,0.008550921455025673,64900,-1.0231266021728516,1000.0,624.2152841100001
975000,53.61259841918945,299,3782.01123046875,65000,0.0028754472732543945,1000.0,624.10018443
976500,53.671913146972656,299,0.018580537289381027,65100,0.7630303502082825,1000.0,624.10018443
978000,53.69580841064453,299,3798.72021484375,65200,-0.017136454582214355,1000.0,624.1756827500001
979500,53.7442512512207,299,0.46376708149909973,65300,0.09219527244567871,1000.0,624.1756827500001
981000,53.804744720458984,299,3817.67822265625,65400,-0.017051219940185547,1000.0,624.0940965
982500,53.816551208496094,299,0.2864457964897156,65500,0.15194666385650635,1000.0,624.0940965
984000,53.8741455078125,299,3833.282470703125,65600,0.05039769411087036,1000.0,624.48077832
985500,53.92379379272461,299,0.15275949239730835,65700,0.4492645859718323,1000.0,624.48077832
987000,53.980812072753906,299,3818.340087890625,65800,-0.0006774663925170898,1000.0,624.5377109699999
988500,54.03868865966797,299,0.0062415217980742455,65900,0.23138952255249023,1000.0,624.5377109699999
990000,54.06580352783203,299,3803.12744140625,66000,-0.01871669292449951,1000.0,624.7103177299999
991500,54.101417541503906,299,0.11070022732019424,66100,0.15970653295516968,1000.0,624.7103177299999
993000,54.12911605834961,299,3798.474853515625,66200,0.002260267734527588,1000.0,624.77623688
994500,54.167236328125,299,0.0050680190324783325,66300,-0.249214768409729,1000.0,624.77623688
996000,54.2071647644043,299,3822.355712890625,66400,-0.017171025276184082,1000.0,624.6716241600001
997500,54.2598876953125,299,0.006786482408642769,66500,0.25924789905548096,1000.0,624.6716241600001
999000,54.319217681884766,299,3857.2646484375,66600,-0.00020551681518554688,1000.0,624.58416791
